content_id,client_id,cluster,silhouette_val,is_holdout_client,position_tier,avg_position,impressions_90d,engagement_rate,content_age_days,ctr,ctr_gap,baseline_action_score,trend_direction,is_declining_label,action,reason_code,priority,justification,roi_score,requires_human_signoff
content_8f425f499d3b,client_19581e27de,0.0,0.28019647916988355,False,page_1,8.4,31794,0.0,419,0.1,0.13999999999999999,0.8927,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",9.255,True
content_65668a45a72d,client_6208ef0f77,0.0,0.08590472673597782,True,page_1,7.5,22088,0.95,299,0.04,0.19999999999999998,0.9243,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",9.246,True
content_972b37f0c86d,client_19581e27de,2.0,0.3440111665242908,False,page_1,7.2,27437,0.0,139,0.07,0.16999999999999998,0.9037,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",9.236,True
content_8b71a7c484a0,client_19581e27de,2.0,0.3790629422761267,False,page_1,6.8,22661,1.23,153,0.06,0.18,0.9199,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",9.225,True
content_91f4b01a80c2,client_19581e27de,0.0,0.2826713619192296,False,page_1,6.8,37692,2.78,480,0.13,0.10999999999999999,0.875,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",9.22,True
content_32a20e36babb,client_19581e27de,2.0,0.2418029597806824,False,page_1,5.0,40267,0.0,124,0.14,0.09999999999999998,0.8681,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",9.205,True
content_cec88fea7a4f,client_4e07408562,0.0,0.12623155464081373,False,page_1,5.6,30627,5.26,326,0.1,0.13999999999999999,0.8909,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",9.203,True
content_f0bc5b600715,client_19581e27de,0.0,0.2739591875304805,False,page_1,7.3,37078,4.83,463,0.13,0.10999999999999999,0.8744,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",9.199,True
content_3a66c4cb0b7c,client_f369cb89fc,2.0,0.3160161561193972,False,page_1,6.9,34278,0.0,97,0.12,0.12,0.8799,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",9.188,True
content_bf7bff5d0756,client_349c41201b,1.0,0.4487806969227159,True,page_1,6.8,197199,0.75,111,0.22,0.01999999999999999,0.7515,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",9.162,True
content_f18c99b3daa2,client_4e07408562,0.0,0.36804104122121256,False,page_1,6.7,28061,2.38,504,0.09,0.15,0.8937,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",9.153,True
content_9d95058d8c5d,client_7f2253d7e2,2.0,0.2127408851626522,False,page_1,3.4,20324,0.0,225,0.03,0.21,0.9226,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",9.152,True
content_cedfc234a0b9,client_7f2253d7e2,2.0,0.18369040653150545,False,page_1,7.1,21394,7.14,224,0.06,0.18,0.9158,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",9.131,True
content_e03c56bdbec9,client_19581e27de,0.0,0.2335944274843312,False,page_1,8.5,27472,1.92,362,0.09,0.15,0.8926,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",9.123,True
content_d225ec9f3d46,client_f369cb89fc,2.0,0.3102960685198948,False,top_3,0.7,26470,10.0,95,0.05,0.15000000000000002,0.8939,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",9.103,True
content_d0a2a4e36acc,client_19581e27de,2.0,0.05746905327514773,False,page_1,7.6,20978,10.0,258,0.06,0.18,0.9143,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",9.098,True
content_0022a6b4290f,client_f369cb89fc,2.0,0.34212417910865023,False,top_3,1.2,29747,0.0,95,0.07,0.13,0.8833,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",9.098,True
content_84bd4d58119e,client_d029fa3a95,1.0,0.4113156261046529,False,page_1,5.0,83948,4.04,280,0.18,0.06,0.8013,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",9.085,True
content_ebf51d7079e2,client_19581e27de,2.0,0.39741565163370773,False,page_1,3.8,20696,3.85,139,0.06,0.18,0.9135,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",9.078,True
content_b4e992044fde,client_19581e27de,2.0,0.3275448178903796,False,page_1,6.7,27980,3.08,144,0.1,0.13999999999999999,0.8864,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",9.076,True
content_2ee8ae59b9c6,client_4e07408562,0.0,0.2990099046496248,False,page_1,7.0,33638,7.89,487,0.13,0.10999999999999999,0.8706,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",9.075,True
content_77393969bbb3,client_19581e27de,0.0,0.09683886916098222,False,page_1,7.5,30732,2.33,313,0.12,0.12,0.8752,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",9.044,True
content_9d3f0b2e3be6,client_4e07408562,2.0,0.07153950710130068,False,page_1,8.9,43760,10.91,228,0.15,0.09,0.8446,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",9.026,True
content_cea79ef51519,client_f369cb89fc,1.0,0.43215377659811893,False,page_1,5.2,208798,2.87,96,0.23,0.009999999999999981,0.7366,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",9.023,True
content_01d4e8576a06,client_19581e27de,0.0,0.2903986972397214,False,page_1,5.7,29875,0.0,417,0.12,0.12,0.874,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",9.006,True
content_7eb78cffb19e,client_19581e27de,2.0,0.10869621232939831,False,page_1,8.1,34257,1.89,236,0.14,0.09999999999999998,0.8625,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",9.006,True
content_e9c6e67086f6,client_19581e27de,1.0,0.519999625245389,False,page_1,4.5,126441,0.97,124,0.21,0.03,0.7648,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",8.985,True
content_1cfae1e5edc5,client_3fdba35f04,1.0,0.29355314571527147,False,page_1,6.2,75500,6.87,333,0.18,0.06,0.7999,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",8.984,True
content_5118cc647c72,client_f74efabef1,2.0,0.28548856985466314,True,page_1,5.7,31391,4.59,144,0.13,0.10999999999999999,0.8674,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",8.981,True
content_f8a33e340cdd,client_19581e27de,0.0,0.3384060981163852,False,page_1,5.7,24668,0.0,417,0.09,0.15,0.8874,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",8.975,True
content_ab26273a7e7a,client_19581e27de,1.0,0.4893838491533822,False,page_1,6.0,154763,1.73,466,0.22,0.01999999999999999,0.751,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",8.974,True
content_2acee0ce6421,client_4e07408562,5.0,0.16156410289504566,False,page_1,9.2,19414,23.53,445,0.06,0.18,0.9086,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",8.971,True
content_c6999f7eb5fb,client_bbb965ab0c,2.0,0.47168604517002816,False,page_1,8.8,17790,0.0,133,0.01,0.22999999999999998,0.916,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",8.964,True
content_151413a68071,client_19581e27de,0.0,0.44449813536393384,False,page_1,7.6,18521,2.13,466,0.04,0.19999999999999998,0.9119,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",8.961,True
content_d91a0b20c0b2,client_19581e27de,2.0,0.3988835333945134,False,page_1,8.9,22455,1.89,144,0.07,0.16999999999999998,0.8938,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",8.955,True
content_11a4f985f14d,client_f369cb89fc,2.0,0.4776394627625941,False,page_1,3.7,17713,0.0,95,0.02,0.22,0.9148,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",8.949,True
content_825a9788af8d,client_4e07408562,0.0,0.4213751022453285,False,page_1,5.6,16786,0.0,421,0.0,0.24,0.9197,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",8.947,True
content_f4e210ee0c27,client_7f2253d7e2,2.0,0.17858298218484933,False,top_3,1.6,24784,0.0,224,0.06,0.14,0.8841,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",8.945,True
content_e6ad35d19151,client_19581e27de,2.0,0.16138438233494845,False,page_1,4.7,53510,3.85,126,0.16,0.07999999999999999,0.8201,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",8.929,True
content_7bd100e93e91,client_19581e27de,0.0,0.4385831488214864,False,page_1,9.4,18152,0.0,445,0.04,0.19999999999999998,0.9102,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",8.926,True
content_3f3061eb2a8f,client_19581e27de,2.0,0.0748929221087848,False,page_1,5.1,26151,0.0,258,0.11,0.13,0.8771,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",8.922,True
content_7fffa0b49de6,client_19581e27de,2.0,0.40737802407838763,False,page_1,6.6,25043,0.0,98,0.1,0.13999999999999999,0.8809,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",8.922,True
content_c7fbadd2bf54,client_19581e27de,0.0,0.13661450696920038,False,page_1,7.5,21941,0.0,313,0.07,0.16999999999999998,0.892,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",8.917,True
content_99267472fd35,client_19581e27de,2.0,0.44966396274447346,False,page_1,6.3,18330,0.0,139,0.05,0.19,0.9081,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",8.914,True
content_8ba781dafa55,client_8527a891e2,0.0,0.30226655252704365,False,page_1,9.0,16156,0.0,348,0.0,0.24,0.9167,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",8.883,True
content_34e3bd0bf864,client_19581e27de,2.0,0.3608524536568171,False,page_1,5.2,25268,2.5,139,0.11,0.13,0.8752,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",8.872,True
content_7da14d2209fb,client_19581e27de,2.0,0.20859558748891824,False,page_1,6.8,16845,0.0,236,0.02,0.22,0.9113,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",8.869,True
content_4351cb73a022,client_bbb965ab0c,2.0,0.3649016298474179,False,page_1,9.0,26759,1.64,131,0.12,0.12,0.8685,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",8.854,True
content_2dfe0a3cc206,client_19581e27de,0.0,0.12775378383796104,False,page_1,8.8,16690,17.65,482,0.02,0.22,0.9104,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",8.851,True
content_6b8b9762158c,client_7f2253d7e2,2.0,0.11948250476885193,False,page_1,5.6,36929,2.9,224,0.15,0.09,0.8397,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",8.831,True
content_527de753187d,client_19581e27de,0.0,0.3726135044991194,False,page_1,5.8,26190,0.0,482,0.12,0.12,0.8675,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",8.825,True
content_371e6e08c996,client_4e07408562,0.0,0.33641648698450055,False,page_1,6.1,23265,11.76,504,0.1,0.13999999999999999,0.8777,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",8.825,True
content_b39673b7e758,client_19581e27de,0.0,0.3833950396479137,False,page_1,8.6,25891,1.49,482,0.12,0.12,0.8669,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",8.809,True
content_e42f510853c8,client_349c41201b,1.0,0.41763724231446314,True,page_1,6.1,90112,1.73,140,0.2,0.03999999999999998,0.7719,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",8.806,True
content_9009d5d37434,client_6208ef0f77,0.0,0.02542863198886428,True,top_3,2.8,28318,4.63,286,0.1,0.1,0.8584,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",8.8,True
content_a4188e703dee,client_4e07408562,0.0,0.1269640914314756,False,page_1,5.7,29207,7.5,326,0.14,0.09999999999999998,0.8555,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",8.796,True
content_cd38ecad3e31,client_19581e27de,0.0,0.1395400620050439,False,page_1,5.3,20905,0.0,313,0.08,0.15999999999999998,0.8835,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",8.789,True
content_f48309254bb6,client_19581e27de,2.0,0.3369365382943562,False,page_1,4.9,21363,8.7,139,0.09,0.15,0.8794,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",8.767,True
content_f9d82e71e363,client_19581e27de,2.0,0.338696322326281,False,top_3,2.0,24260,0.0,153,0.08,0.12000000000000001,0.8681,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",8.765,True
content_6ce7c2b03138,client_19581e27de,1.0,0.3621425800470379,False,page_1,4.8,85589,0.0,119,0.2,0.03999999999999998,0.7713,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",8.76,True
content_53170f63efe8,client_19581e27de,0.0,0.33355610220139903,False,page_1,6.8,28355,0.0,445,0.14,0.09999999999999998,0.8542,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",8.758,True
content_0a4e3e70597a,client_4e07408562,0.0,0.3634885194008464,False,page_1,6.6,24735,8.33,504,0.12,0.12,0.8647,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",8.747,True
content_6935194d6d56,client_19581e27de,1.0,0.5334593538482477,False,page_1,5.0,117210,6.0,329,0.22,0.01999999999999999,0.7493,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",8.746,True
content_fd118dbad790,client_19581e27de,0.0,0.20136652658109958,False,page_1,5.8,50985,1.89,482,0.17,0.06999999999999998,0.8065,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",8.742,True
content_f5b9fc821893,client_19581e27de,2.0,0.21734389428649734,False,page_1,7.0,15722,0.0,236,0.03,0.21,0.9043,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",8.738,True
content_1794af0c40fd,client_6208ef0f77,2.0,0.3920803671005591,True,page_1,9.9,22625,0.0,148,0.11,0.13,0.8701,down,1,REFRESH,DECAY_HIGH_VALUE,1,"Top-10 ranking page, marked as declining, with CTR well below what this position tier normally gets.",8.724,True
